Transaction_ID,Account_ID,Transaction_Date,Channel,Transaction_Type,Category,Amount,Is_Potential_Fraud
TXN000359,ACC00174,2021-07-30,Branch,Debit,Salary,51210.93,0
TXN000360,ACC00029,2022-01-02,UPI,Debit,Cash Withdrawal,95016.55,0
TXN000361,ACC00419,2023-08-02,Online,Credit,Shopping,128263.79,0
TXN000362,ACC00143,2021-03-27,ATM,Debit,Cash Withdrawal,156456.66,0
TXN000363,ACC00316,2023-12-15,Online,Credit,Transfer,16382.33,0
TXN000364,ACC00351,2022-03-22,POS,Debit,Cash Withdrawal,141707.51,0
TXN000365,ACC00042,2022-09-12,UPI,Credit,Cash Withdrawal,148558.84,0
TXN000366,ACC00299,2021-10-31,POS,Credit,Fees,111816.49,0
TXN000367,ACC00208,2021-05-12,Branch,Debit,Fees,42903.12,0
TXN000368,ACC00330,2023-06-23,Online,Debit,Fees,107859.96,0
TXN000369,ACC00433,2023-09-15,UPI,Credit,Shopping,100565.84,0
TXN000370,ACC00192,2021-02-16,Online,Credit,Transfer,95168.23,0
TXN000371,ACC00160,2023-01-27,ATM,Debit,EMI,92154.95,0
TXN000372,ACC00064,2022-11-21,UPI,Debit,Bills,22209.57,0
TXN000373,ACC00243,2023-11-14,ATM,Debit,EMI,36619.35,0
TXN000374,ACC00258,2022-11-18,UPI,Credit,Salary,19511.55,0
TXN000375,ACC00152,2023-02-25,Branch,Debit,EMI,48533.44,0
TXN000376,ACC00215,2021-12-06,Online,Credit,Bills,52732.18,0
TXN000377,ACC00322,2022-02-16,Online,Debit,Bills,49052.92,0
TXN000378,ACC00166,2021-10-13,POS,Debit,Transfer,42225.27,0
TXN000379,ACC00031,2023-04-30,UPI,Debit,Fees,147097.64,0
TXN000380,ACC00371,2022-03-06,UPI,Credit,EMI,163722.15,0
TXN000381,ACC00232,2021-01-31,ATM,Credit,Salary,65455.49,0
TXN000382,ACC00282,2022-08-26,UPI,Credit,Cash Withdrawal,61060.52,0
TXN000383,ACC00029,2022-03-16,Online,Credit,Cash Withdrawal,168814.27,0
TXN000384,ACC00195,2023-09-12,UPI,Debit,Salary,124803.58,0
TXN000385,ACC00334,2022-02-16,POS,Debit,Transfer,58722.99,0
TXN000386,ACC00256,2022-06-12,POS,Debit,Cash Withdrawal,142736.78,0
TXN000387,ACC00281,2021-11-06,Online,Credit,Transfer,68951.33,0
TXN000388,ACC00304,2023-08-07,Online,Credit,Cash Withdrawal,117331.8,0
TXN000389,ACC00321,2022-11-05,Online,Debit,Cash Withdrawal,198527.17,0
TXN000390,ACC00437,2022-03-13,UPI,Debit,EMI,60353.8,0
TXN000391,ACC00323,2022-12-05,UPI,Credit,Transfer,186108.67,0
TXN000392,ACC00346,2022-10-25,Branch,Credit,Bills,64164.45,0
TXN000393,ACC00402,2021-12-31,ATM,Credit,Salary,108080.33,0
TXN000394,ACC00393,2023-07-12,UPI,Credit,Cash Withdrawal,92023.76,0
TXN000395,ACC00294,2021-04-23,Branch,Debit,Fees,156642.75,0
TXN000396,ACC00087,2021-06-25,Branch,Credit,Bills,12265.49,0
TXN000397,ACC00149,2023-07-25,POS,Debit,Shopping,125443.1,0
TXN000398,ACC00249,2022-01-17,UPI,Debit,Bills,152145.36,0
TXN000399,ACC00321,2021-11-02,Branch,Debit,Fees,94455.36,0
TXN000400,ACC00405,2022-08-25,POS,Credit,Salary,21103.26,0
TXN000401,ACC00283,2021-12-09,ATM,Debit,Shopping,48998.76,0
TXN000402,ACC00362,2021-06-05,POS,Debit,EMI,135950.49,0
TXN000403,ACC00379,2022-12-13,ATM,Debit,Fees,179092.71,0
TXN000404,ACC00198,2023-12-15,Online,Credit,Shopping,84350.64,0
TXN000405,ACC00044,2022-02-07,Online,Debit,Transfer,112104.39,0
TXN000406,ACC00356,2022-09-06,POS,Debit,Salary,45715.59,0
TXN000407,ACC00028,2023-03-08,Online,Debit,Transfer,82472.05,0
TXN000408,ACC00429,2022-09-15,UPI,Credit,Bills,67391.12,0
TXN000409,ACC00017,2022-08-26,POS,Credit,EMI,131122.33,0
TXN000410,ACC00127,2021-06-26,Branch,Debit,Salary,196940.56,0
TXN000411,ACC00379,2022-03-25,UPI,Debit,EMI,162670.03,0
TXN000412,ACC00168,2023-01-13,POS,Credit,Cash Withdrawal,38473.31,0
TXN000413,ACC00244,2021-10-28,ATM,Credit,Salary,115556.83,0
TXN000414,ACC00387,2022-12-08,Online,Credit,Fees,13329.02,0
TXN000415,ACC00076,2021-11-03,Online,Debit,Transfer,49420.75,0
TXN000416,ACC00231,2023-01-21,Online,Credit,Bills,34484.92,0
TXN000417,ACC00204,2023-05-19,POS,Credit,Shopping,67142.33,0
TXN000418,ACC00450,2021-08-02,UPI,Credit,EMI,135778.85,0
TXN000419,ACC00248,2022-04-28,ATM,Credit,Salary,99903.69,0
TXN000420,ACC00302,2023-12-27,Online,Debit,Salary,186585.21,0
TXN000421,ACC00214,2021-05-13,UPI,Credit,Cash Withdrawal,42589.13,0
TXN000422,ACC00215,2022-05-27,Branch,Debit,EMI,72873.62,0
TXN000423,ACC00158,2021-07-30,Branch,Credit,Shopping,66004.02,0
TXN000424,ACC00069,2023-09-15,ATM,Debit,Bills,47230.93,0
TXN000425,ACC00393,2023-09-14,Online,Debit,Salary,198634.5,0
TXN000426,ACC00085,2022-12-18,Branch,Debit,Salary,77475.75,0
TXN000427,ACC00267,2021-09-10,UPI,Debit,EMI,188104.77,0
TXN000428,ACC00069,2021-02-07,UPI,Credit,EMI,78125.17,0
TXN000429,ACC00099,2023-12-03,Branch,Debit,Salary,40858.13,0
TXN000430,ACC00347,2022-09-21,Online,Debit,Salary,23885.31,0
TXN000431,ACC00450,2023-09-14,ATM,Debit,Cash Withdrawal,171119.86,0
TXN000432,ACC00216,2021-02-15,Online,Debit,Salary,6467.92,0
TXN000433,ACC00415,2021-11-01,POS,Debit,Transfer,192880.7,0
TXN000434,ACC00161,2021-08-21,Branch,Credit,Salary,83667.33,0
TXN000435,ACC00423,2021-09-02,POS,Debit,Bills,49512.5,0
TXN000436,ACC00094,2023-01-30,Branch,Debit,Bills,123508.35,0
TXN000437,ACC00174,2023-04-19,ATM,Debit,Fees,26625.95,0
TXN000438,ACC00165,2021-06-07,Online,Debit,Cash Withdrawal,14475.51,0
TXN000439,ACC00115,2023-10-22,Online,Debit,Shopping,165565.28,0
TXN000440,ACC00220,2021-08-05,Branch,Credit,EMI,84962.92,0
TXN000441,ACC00444,2023-07-17,UPI,Credit,Shopping,103675.07,0
TXN000442,ACC00031,2022-05-22,POS,Credit,Salary,35380.37,0
TXN000443,ACC00011,2023-01-31,Online,Debit,EMI,12331.78,0
TXN000444,ACC00343,2023-06-23,Online,Debit,Salary,73586.84,0
TXN000445,ACC00377,2022-08-04,Branch,Credit,EMI,101253.94,0
TXN000446,ACC00130,2023-11-20,UPI,Debit,Cash Withdrawal,153097.85,0
TXN000447,ACC00105,2022-09-19,POS,Credit,Fees,100235.35,0
TXN000448,ACC00027,2022-06-04,UPI,Debit,Transfer,156512.28,0
TXN000449,ACC00227,2021-10-02,UPI,Debit,Fees,23130.78,0
TXN000450,ACC00002,2022-05-07,Branch,Debit,Transfer,12839.36,0
TXN000451,ACC00359,2023-04-07,UPI,Credit,Transfer,31814.25,0
TXN000452,ACC00101,2023-08-09,POS,Credit,Fees,154413.82,0
TXN000453,ACC00021,2023-07-15,ATM,Credit,Cash Withdrawal,151878.08,0
TXN000454,ACC00058,2023-04-27,ATM,Credit,Fees,28316.49,0
TXN000455,ACC00389,2023-11-26,POS,Credit,Shopping,6246.18,0
TXN000456,ACC00180,2023-12-04,Branch,Credit,EMI,137072.12,0
TXN000457,ACC00429,2021-02-08,Online,Debit,Shopping,171063.59,0
TXN000458,ACC00341,2021-08-27,Branch,Credit,EMI,150833.83,0
TXN000459,ACC00349,2023-11-03,POS,Credit,Salary,40599.66,0
TXN000460,ACC00020,2021-05-02,UPI,Credit,Transfer,116774.39,0
TXN000461,ACC00255,2021-05-24,ATM,Credit,Transfer,151485.28,0
TXN000462,ACC00317,2022-11-15,UPI,Debit,EMI,51202.95,0
TXN000463,ACC00038,2022-03-31,Branch,Credit,Shopping,105567.77,0
TXN000464,ACC00148,2022-01-03,POS,Credit,Shopping,62926.36,0
TXN000465,ACC00025,2023-01-29,ATM,Credit,Bills,45153.8,0
TXN000466,ACC00386,2021-09-04,POS,Credit,Transfer,193919.39,0
TXN000467,ACC00121,2023-07-12,ATM,Debit,Transfer,182520.76,0
TXN000468,ACC00416,2023-12-05,ATM,Debit,Shopping,89161.26,0
TXN000469,ACC00026,2023-02-04,ATM,Debit,Transfer,27398.77,0
TXN000470,ACC00169,2022-01-10,Branch,Credit,Shopping,145595.07,0
TXN000471,ACC00323,2021-07-26,POS,Credit,Bills,51177.44,0
TXN000472,ACC00225,2022-06-03,Online,Credit,EMI,33745.14,0
TXN000473,ACC00001,2021-08-30,Online,Debit,EMI,76336.73,0
TXN000474,ACC00307,2023-03-30,Online,Debit,Bills,105993.47,0
TXN000475,ACC00261,2021-10-29,POS,Credit,Transfer,19533.19,0
TXN000476,ACC00013,2022-12-02,UPI,Credit,Fees,114370.71,0
TXN000477,ACC00403,2021-10-15,POS,Credit,Salary,3118.91,0
TXN000478,ACC00396,2021-06-03,ATM,Debit,Transfer,178379.22,0
TXN000479,ACC00048,2022-02-27,UPI,Credit,Shopping,184152.3,0
TXN000480,ACC00409,2023-04-30,ATM,Debit,Cash Withdrawal,146627.5,0
TXN000481,ACC00313,2021-02-19,ATM,Debit,Salary,93336.55,0
TXN000482,ACC00371,2022-07-18,POS,Debit,Bills,51016.51,0
TXN000483,ACC00291,2023-05-04,Online,Debit,EMI,148835.21,0
TXN000484,ACC00332,2023-06-02,UPI,Credit,EMI,186362.85,1
TXN000485,ACC00094,2022-10-24,Branch,Debit,Fees,31748.81,0
TXN000486,ACC00261,2022-07-19,Online,Credit,Transfer,93191.11,0
TXN000487,ACC00278,2021-08-01,Branch,Debit,EMI,63086.56,0
TXN000488,ACC00359,2023-12-26,POS,Credit,Transfer,71380.52,0
TXN000489,ACC00205,2023-03-22,UPI,Debit,Fees,81181.27,0
TXN000490,ACC00185,2023-04-30,POS,Debit,Fees,190361.68,0
TXN000491,ACC00175,2023-05-31,Branch,Debit,Shopping,51764.5,0
TXN000492,ACC00438,2023-12-25,ATM,Credit,Shopping,98560.53,0
TXN000493,ACC00387,2021-11-30,POS,Debit,Bills,190299.92,0
TXN000494,ACC00380,2021-02-01,UPI,Debit,Cash Withdrawal,95237.58,0
TXN000495,ACC00309,2023-05-18,POS,Debit,Shopping,172726.72,0
TXN000496,ACC00415,2023-06-17,Online,Debit,Transfer,11800.02,0
TXN000497,ACC00069,2022-08-24,POS,Credit,EMI,190608.43,0
TXN000498,ACC00104,2023-09-15,Branch,Credit,Shopping,37546.85,0
TXN000499,ACC00246,2022-08-22,POS,Credit,Shopping,195988.01,0
TXN000500,ACC00161,2022-06-04,UPI,Credit,Transfer,35156.59,0
TXN000501,ACC00200,2023-05-19,POS,Debit,Fees,88900.97,0
TXN000502,ACC00216,2021-01-16,POS,Debit,Shopping,61757.47,0
TXN000503,ACC00434,2021-10-10,UPI,Debit,EMI,86674.62,0
TXN000504,ACC00212,2021-12-27,POS,Credit,Cash Withdrawal,50142.42,0
TXN000505,ACC00016,2023-11-25,UPI,Debit,EMI,193065.22,0
TXN000506,ACC00372,2021-04-23,Branch,Credit,Fees,61179.71,0
TXN000507,ACC00332,2021-11-04,UPI,Credit,Cash Withdrawal,130672.32,0
TXN000508,ACC00205,2023-08-17,Branch,Credit,EMI,27532.63,0
TXN000509,ACC00365,2023-12-13,Branch,Debit,Fees,164886.28,0
TXN000510,ACC00039,2023-04-14,UPI,Debit,EMI,108524.46,0
TXN000511,ACC00089,2021-08-30,POS,Debit,Salary,195890.25,0
TXN000512,ACC00430,2021-01-31,Online,Credit,Fees,84709.27,0
TXN000513,ACC00256,2022-12-05,UPI,Debit,EMI,39129.8,0
TXN000514,ACC00254,2023-05-19,POS,Debit,Fees,69236.5,0
TXN000515,ACC00216,2021-08-21,Branch,Credit,Fees,147406.27,0
TXN000516,ACC00368,2023-11-24,ATM,Debit,Salary,131838.35,0
TXN000517,ACC00303,2023-08-09,Online,Debit,EMI,155680.56,0
TXN000518,ACC00172,2021-02-28,POS,Credit,Fees,14740.38,0
TXN000519,ACC00137,2023-02-10,Online,Credit,Fees,116094.74,0
TXN000520,ACC00384,2022-12-19,ATM,Debit,EMI,186437.13,0
TXN000521,ACC00178,2021-10-29,ATM,Credit,Transfer,21624.99,0
TXN000522,ACC00077,2023-03-14,ATM,Debit,Cash Withdrawal,18912.34,0
TXN000523,ACC00188,2023-06-16,UPI,Debit,EMI,143335.04,0
TXN000524,ACC00015,2021-04-22,Online,Credit,Shopping,63070.73,0
TXN000525,ACC00292,2021-11-13,UPI,Credit,EMI,131732.91,0
TXN000526,ACC00319,2022-10-30,ATM,Credit,Bills,109099.63,0
TXN000527,ACC00325,2022-11-21,POS,Credit,Transfer,197214.03,0
TXN000528,ACC00214,2021-01-18,ATM,Debit,Transfer,177816.83,0
TXN000529,ACC00208,2023-02-17,UPI,Credit,EMI,135630.65,0
TXN000530,ACC00169,2021-12-26,ATM,Credit,Bills,52371.84,0
TXN000531,ACC00330,2021-11-28,ATM,Credit,Fees,52418.54,0
TXN000532,ACC00280,2022-06-12,UPI,Credit,Cash Withdrawal,176454.65,0
TXN000533,ACC00305,2021-01-12,UPI,Debit,EMI,117088.95,0
TXN000534,ACC00146,2024-01-04,POS,Credit,Shopping,157866.89,0
TXN000535,ACC00263,2021-07-31,UPI,Credit,Fees,90000.35,0
TXN000536,ACC00004,2022-10-03,POS,Debit,Transfer,20659.57,0
TXN000537,ACC00090,2021-10-10,Branch,Credit,Fees,66570.66,0
TXN000538,ACC00060,2023-02-19,Branch,Debit,Transfer,32271.78,0
TXN000539,ACC00311,2023-11-20,UPI,Debit,Cash Withdrawal,156377.47,0
TXN000540,ACC00016,2023-10-30,ATM,Debit,Bills,140117.37,0
TXN000541,ACC00227,2022-11-08,Online,Debit,Salary,17728.16,0
TXN000542,ACC00029,2022-12-06,ATM,Credit,Cash Withdrawal,124296.01,0
TXN000543,ACC00151,2022-03-02,UPI,Debit,Bills,174833.39,0
TXN000544,ACC00245,2022-08-14,POS,Credit,Fees,139487.99,0
TXN000545,ACC00270,2021-04-01,ATM,Debit,Shopping,102246.83,0
TXN000546,ACC00079,2022-04-01,Branch,Debit,Bills,62407.06,0
TXN000547,ACC00433,2022-03-20,UPI,Credit,Cash Withdrawal,177425.0,0
TXN000548,ACC00289,2021-03-20,ATM,Credit,Salary,84589.84,0
TXN000549,ACC00153,2023-07-16,ATM,Debit,Fees,171085.95,0
TXN000550,ACC00277,2021-04-13,POS,Credit,Shopping,156610.82,0
TXN000551,ACC00401,2022-09-15,POS,Debit,Shopping,163254.58,0
TXN000552,ACC00279,2023-09-17,POS,Credit,Salary,197960.01,0
TXN000553,ACC00057,2021-08-22,Online,Debit,EMI,149764.27,0
TXN000554,ACC00186,2022-10-06,UPI,Credit,Bills,6856.49,0
TXN000555,ACC00398,2023-03-01,UPI,Credit,Cash Withdrawal,41126.52,0
TXN000556,ACC00093,2022-01-22,Branch,Debit,Shopping,7087.27,0
TXN000557,ACC00276,2023-04-27,Branch,Debit,Cash Withdrawal,38023.22,0
TXN000558,ACC00158,2021-02-07,UPI,Debit,Bills,12334.83,0
TXN000559,ACC00275,2021-08-29,ATM,Credit,Fees,100348.33,0
TXN000560,ACC00181,2023-11-16,UPI,Credit,Salary,5689.83,0
TXN000561,ACC00359,2022-07-16,Online,Debit,Transfer,94542.19,0
TXN000562,ACC00440,2023-03-17,Branch,Credit,Salary,179773.24,0
TXN000563,ACC00077,2021-10-25,Branch,Debit,Bills,149727.77,0
TXN000564,ACC00151,2023-03-16,Branch,Credit,Shopping,188793.99,0
TXN000565,ACC00446,2021-06-03,UPI,Credit,Fees,45368.02,0
TXN000566,ACC00238,2023-01-02,Branch,Credit,Bills,106240.61,0
TXN000567,ACC00289,2022-04-13,Branch,Debit,Fees,63749.96,0
TXN000568,ACC00231,2021-02-18,UPI,Credit,Transfer,98789.27,0
TXN000569,ACC00018,2021-02-15,ATM,Credit,Shopping,111437.31,0
TXN000570,ACC00073,2023-02-19,Branch,Credit,Fees,7285.42,0
TXN000571,ACC00417,2021-03-23,Branch,Credit,Transfer,46689.56,0
TXN000572,ACC00416,2023-12-04,Branch,Debit,Fees,140969.32,0
TXN000573,ACC00189,2023-08-13,Online,Credit,EMI,154596.96,0
TXN000574,ACC00438,2021-09-30,UPI,Credit,Cash Withdrawal,113911.8,0
TXN000575,ACC00017,2022-01-29,Branch,Credit,Salary,54202.26,0
TXN000576,ACC00019,2023-03-01,Online,Credit,EMI,81046.57,0
TXN000577,ACC00219,2022-08-18,ATM,Debit,Bills,19252.56,0
TXN000578,ACC00326,2021-02-27,ATM,Credit,EMI,190638.26,0
TXN000579,ACC00120,2022-07-19,Online,Credit,Salary,173742.06,0
TXN000580,ACC00101,2021-01-01,ATM,Credit,Shopping,13167.19,0
TXN000581,ACC00034,2021-08-04,POS,Credit,Cash Withdrawal,33339.81,0
TXN000582,ACC00084,2023-02-05,ATM,Debit,Transfer,116239.83,0
TXN000583,ACC00409,2022-11-02,POS,Credit,Fees,46524.39,0
TXN000584,ACC00196,2022-05-26,Online,Credit,Shopping,186883.42,0
TXN000585,ACC00330,2023-07-04,POS,Debit,Cash Withdrawal,151130.34,0
TXN000586,ACC00202,2021-04-05,ATM,Credit,EMI,54694.64,0
TXN000587,ACC00344,2022-05-08,Branch,Debit,Bills,1269.98,0
TXN000588,ACC00341,2023-02-04,POS,Credit,EMI,159899.51,0
TXN000589,ACC00011,2023-10-19,ATM,Credit,Salary,84846.74,0
TXN000590,ACC00347,2021-05-30,Branch,Credit,Salary,128493.42,0
TXN000591,ACC00400,2023-11-13,Online,Credit,Bills,57430.62,0
TXN000592,ACC00218,2023-01-26,Online,Credit,Cash Withdrawal,28617.51,0
TXN000593,ACC00445,2022-02-03,UPI,Credit,Shopping,135078.55,0
TXN000594,ACC00253,2022-02-14,Online,Credit,Fees,90092.4,0
TXN000595,ACC00222,2021-05-11,UPI,Credit,Fees,47072.18,0
TXN000596,ACC00383,2023-05-05,Online,Credit,Salary,27568.72,0
TXN000597,ACC00369,2021-05-28,Online,Credit,Salary,116116.89,0
TXN000598,ACC00080,2022-01-16,Online,Credit,Bills,145123.71,0
TXN000599,ACC00007,2022-07-06,UPI,Credit,Shopping,56813.2,0
TXN000600,ACC00272,2021-10-22,UPI,Debit,EMI,147041.75,0
TXN000601,ACC00227,2022-04-01,POS,Credit,Transfer,36665.28,0
TXN000602,ACC00016,2021-06-18,ATM,Debit,Bills,67716.22,0
TXN000603,ACC00424,2022-12-11,ATM,Debit,Shopping,148989.21,0
TXN000604,ACC00012,2021-02-06,ATM,Credit,Transfer,132045.7,0
TXN000605,ACC00291,2021-08-19,Online,Debit,Fees,54141.2,0
TXN000606,ACC00241,2021-09-11,ATM,Credit,Bills,24470.89,0
TXN000607,ACC00021,2021-11-25,UPI,Credit,EMI,8542.56,0
TXN000608,ACC00178,2023-09-07,POS,Debit,EMI,167591.14,0
TXN000609,ACC00427,2021-01-10,Branch,Debit,Shopping,15074.63,0
TXN000610,ACC00228,2022-03-22,POS,Debit,Shopping,23013.29,0
TXN000611,ACC00273,2023-07-11,ATM,Credit,EMI,47580.24,0
TXN000612,ACC00288,2023-04-16,ATM,Debit,EMI,89161.66,0
TXN000613,ACC00297,2021-03-19,UPI,Debit,Bills,157967.93,0
TXN000614,ACC00134,2021-07-12,POS,Debit,Cash Withdrawal,49533.69,0
TXN000615,ACC00283,2022-02-05,UPI,Credit,Fees,108724.47,0
TXN000616,ACC00404,2021-04-19,UPI,Credit,Cash Withdrawal,18119.99,0
TXN000617,ACC00153,2023-03-03,Branch,Debit,Shopping,92928.98,0
TXN000618,ACC00066,2021-09-20,UPI,Debit,Transfer,35568.92,0
TXN000619,ACC00137,2021-11-25,UPI,Debit,EMI,42277.75,0
TXN000620,ACC00092,2021-12-29,Branch,Debit,Transfer,73397.35,0
TXN000621,ACC00437,2021-09-16,Online,Debit,Shopping,152281.47,0
TXN000622,ACC00317,2021-03-26,Online,Debit,Fees,148810.09,0
TXN000623,ACC00422,2021-11-04,Branch,Debit,Shopping,83023.85,0
TXN000624,ACC00259,2021-09-19,UPI,Credit,Salary,23778.3,0
TXN000625,ACC00103,2023-03-08,ATM,Debit,EMI,56174.29,0
TXN000626,ACC00055,2022-09-23,POS,Debit,Fees,101095.89,0
TXN000627,ACC00257,2022-11-11,ATM,Credit,Cash Withdrawal,173888.89,0
TXN000628,ACC00101,2023-05-15,ATM,Debit,Cash Withdrawal,193652.51,0
TXN000629,ACC00198,2021-11-20,UPI,Credit,Shopping,127512.31,0
TXN000630,ACC00301,2023-07-14,POS,Debit,Shopping,70169.76,0
TXN000631,ACC00226,2022-12-28,POS,Credit,EMI,138706.02,0
TXN000632,ACC00431,2023-09-05,Online,Debit,Salary,67279.22,0
TXN000633,ACC00237,2021-08-05,Branch,Debit,Salary,125113.42,0
TXN000634,ACC00026,2022-03-24,UPI,Credit,Salary,48791.13,0
TXN000635,ACC00121,2021-11-15,POS,Credit,Salary,53434.39,0
TXN000636,ACC00398,2023-09-21,UPI,Credit,Fees,15091.36,0
TXN000637,ACC00182,2021-02-06,Online,Debit,Bills,84057.22,0
TXN000638,ACC00199,2023-01-01,ATM,Debit,EMI,123654.0,0
TXN000639,ACC00302,2023-10-08,POS,Debit,EMI,157769.55,0
TXN000640,ACC00255,2023-11-24,Online,Debit,EMI,162079.19,0
TXN000641,ACC00122,2021-02-08,UPI,Debit,Fees,198489.27,0
TXN000642,ACC00031,2021-07-28,Online,Credit,Cash Withdrawal,17596.76,0
TXN000643,ACC00315,2023-04-10,Online,Debit,Fees,98652.7,0
TXN000644,ACC00285,2023-05-06,Online,Credit,Salary,104298.85,0
TXN000645,ACC00106,2023-06-18,Online,Credit,Salary,160916.46,0
TXN000646,ACC00224,2022-08-24,Online,Debit,Cash Withdrawal,53308.39,0
TXN000647,ACC00273,2023-01-30,Online,Debit,Fees,13921.0,0
TXN000648,ACC00398,2022-03-10,Branch,Credit,Cash Withdrawal,62786.07,0
TXN000649,ACC00232,2023-04-22,UPI,Debit,Shopping,196786.37,0
TXN000650,ACC00420,2021-02-01,ATM,Credit,Bills,179893.27,0
TXN000651,ACC00256,2022-01-28,UPI,Debit,Cash Withdrawal,79079.63,0
TXN000652,ACC00442,2023-06-29,POS,Credit,EMI,175260.59,0
TXN000653,ACC00024,2021-07-11,POS,Debit,Bills,6599.26,0
TXN000654,ACC00109,2021-09-27,UPI,Debit,Fees,62875.11,0
TXN000655,ACC00191,2023-01-08,Online,Debit,Cash Withdrawal,145376.03,0
TXN000656,ACC00347,2021-03-18,Branch,Credit,EMI,44329.38,0
TXN000657,ACC00025,2023-01-05,ATM,Debit,Salary,39718.27,0
TXN000658,ACC00187,2023-06-03,Online,Credit,Fees,172368.42,0
TXN000659,ACC00288,2021-10-11,UPI,Debit,Salary,123209.99,0
TXN000660,ACC00116,2022-06-28,UPI,Debit,EMI,197805.09,0
TXN000661,ACC00338,2022-10-11,Branch,Credit,Transfer,26977.2,0
TXN000662,ACC00366,2021-09-07,Branch,Credit,Fees,71257.88,0
TXN000663,ACC00402,2021-04-05,UPI,Credit,Salary,62277.11,0
TXN000664,ACC00037,2021-01-17,Online,Debit,Shopping,176032.44,0
TXN000665,ACC00282,2021-04-27,Online,Debit,Cash Withdrawal,51096.54,0
TXN000666,ACC00137,2023-09-10,Online,Debit,Salary,70724.53,0
TXN000667,ACC00227,2021-11-29,ATM,Debit,Shopping,28609.63,0
TXN000668,ACC00320,2022-10-08,ATM,Debit,Bills,155091.43,0
TXN000669,ACC00328,2021-04-26,Online,Debit,Fees,47578.77,0
TXN000670,ACC00404,2023-08-21,UPI,Debit,Salary,13710.64,0
TXN000671,ACC00182,2023-04-27,Branch,Credit,Cash Withdrawal,87049.99,0
TXN000672,ACC00362,2021-11-12,POS,Debit,Salary,78322.05,0
TXN000673,ACC00086,2023-03-21,Branch,Credit,Cash Withdrawal,35562.96,0
TXN000674,ACC00414,2022-01-07,Branch,Debit,Bills,26762.83,0
TXN000675,ACC00053,2023-01-30,POS,Credit,Cash Withdrawal,179316.61,0
TXN000676,ACC00348,2023-05-27,Online,Credit,Shopping,13615.51,0
TXN000677,ACC00355,2023-09-04,Branch,Credit,Transfer,19907.23,0
TXN000678,ACC00235,2021-06-05,POS,Debit,Fees,49047.2,0
TXN000679,ACC00447,2022-09-06,UPI,Credit,Cash Withdrawal,190570.2,0
TXN000680,ACC00267,2023-11-03,UPI,Credit,Fees,17122.58,0
TXN000681,ACC00287,2022-05-23,UPI,Credit,Cash Withdrawal,163212.16,0
TXN000682,ACC00433,2022-04-10,Online,Credit,Fees,178415.83,0
TXN000683,ACC00100,2023-02-22,Branch,Debit,Shopping,75604.65,0
TXN000684,ACC00087,2023-03-15,Branch,Debit,Fees,58814.19,0
TXN000685,ACC00403,2021-08-08,ATM,Debit,EMI,135491.68,0
TXN000686,ACC00396,2021-01-15,UPI,Debit,EMI,140541.79,0
TXN000687,ACC00015,2021-04-27,Online,Credit,EMI,156006.43,0
TXN000688,ACC00415,2021-11-27,POS,Debit,Cash Withdrawal,166121.83,0
TXN000689,ACC00427,2021-02-25,Online,Credit,Bills,53715.67,0
TXN000690,ACC00101,2021-11-04,Branch,Debit,Shopping,137407.97,0
TXN000691,ACC00165,2021-08-10,UPI,Credit,Cash Withdrawal,27024.4,0
TXN000692,ACC00029,2023-03-08,ATM,Credit,Fees,102170.73,0
TXN000693,ACC00114,2021-05-31,Online,Credit,Salary,122596.74,0
TXN000694,ACC00107,2021-04-22,ATM,Credit,Cash Withdrawal,32388.3,0
TXN000695,ACC00410,2022-11-14,Branch,Debit,EMI,15347.48,0
TXN000696,ACC00364,2021-11-28,POS,Debit,Shopping,38989.52,0
TXN000697,ACC00130,2023-06-12,Online,Credit,Salary,84146.72,0
TXN000698,ACC00084,2021-06-10,Branch,Credit,Shopping,177573.8,0
TXN000699,ACC00271,2021-10-05,UPI,Debit,Bills,106406.29,0
TXN000700,ACC00244,2023-06-16,Online,Debit,EMI,149711.15,0
TXN000701,ACC00388,2022-05-12,ATM,Debit,Transfer,34870.2,0
TXN000702,ACC00214,2022-10-17,Online,Credit,Cash Withdrawal,21240.34,0
TXN000703,ACC00306,2023-11-26,Branch,Credit,Fees,47961.49,0
TXN000704,ACC00166,2021-10-30,Branch,Credit,EMI,62810.39,0
TXN000705,ACC00279,2022-03-14,ATM,Credit,EMI,109643.0,0
TXN000706,ACC00059,2022-12-27,Branch,Debit,Bills,176254.6,0
TXN000707,ACC00090,2023-11-22,Online,Credit,Salary,85247.22,0
TXN000708,ACC00371,2021-07-05,ATM,Debit,EMI,103783.7,0
TXN000709,ACC00331,2022-11-04,Branch,Credit,Salary,972.48,0
TXN000710,ACC00412,2023-09-28,Branch,Debit,Salary,6710.75,0
TXN000711,ACC00194,2021-10-06,Online,Credit,Bills,16799.65,0
TXN000712,ACC00123,2022-11-14,Branch,Debit,EMI,139813.87,0
TXN000713,ACC00136,2023-10-23,Online,Debit,Cash Withdrawal,97263.96,0
TXN000714,ACC00413,2023-10-08,UPI,Credit,Bills,38632.59,0
TXN000715,ACC00139,2023-07-14,Online,Debit,Bills,118540.26,0
TXN000716,ACC00229,2022-01-15,POS,Debit,Transfer,108945.2,0
TXN000717,ACC00274,2023-04-15,Branch,Debit,Cash Withdrawal,17805.42,0
TXN000718,ACC00439,2023-09-26,UPI,Credit,Bills,128100.53,0
